"comment_id","video_id","product_id","text","label","confidence","teacher_model","final_action","exclusion_reason","is_product_related","like_count","reply_count","classified_at","score_PRODUCT_OPINION","score_VIDEO_REACTION","score_CHATTER","score_QUESTION","score_OFF_TOPIC","reasoning"
"UgzIwVanNnB8ZQEDqgx4AaABAg","cAeVkf4nzrc","79","다 좋은데 좋은거 아는데 가격이 문제ㅠ입니다","PRODUCT_OPINION","0.97","openai/gpt-4.1-2025-04-14","ANALYZE","","","0","0","2026-05-14T02:39:43.606717+00:00","","","","","",""
"Ugxsx1upUQPXSPXVK3p4AaABAg","cAeVkf4nzrc","79","갖고싶네요 ㅎㅎ 리뷰 잘 봤습니닷","VIDEO_REACTION","0.85","openai/gpt-4.1-2025-04-14","EXCLUDE","VIDEO_REACTION","","0","0","2026-05-14T02:39:43.614918+00:00","","","","","",""
"UgyZ08whpbpArI8LjzB4AaABAg","cAeVkf4nzrc","79","배터리 사용시간은 어떤가요?","QUESTION","0.98","openai/gpt-4.1-2025-04-14","AUXILIARY_STORE","","","0","0","2026-05-14T02:39:43.622675+00:00","","","","","",""
"Ugxd8o9Igr1OXqsksNh4AaABAg","cAeVkf4nzrc","79","오 잘 봤습니다","CHATTER","0.95","openai/gpt-4.1-2025-04-14","EXCLUDE","CHATTER","","0","0","2026-05-14T02:39:43.631902+00:00","","","","","",""
"Ugxf5lsLCLC_wghXjgF4AaABAg","cAeVkf4nzrc","79","제목오타있어요","OFF_TOPIC","0.97","openai/gpt-4.1-2025-04-14","EXCLUDE","OFF_TOPIC","","0","0","2026-05-14T02:39:43.639517+00:00","","","","","",""
"UgzB3P47BNFLFIPvLMB4AaABAg","8zijaNP89II","79","우왕 ❤ 손꼽아 기다리던 갤럭시북 6프로가 나왔다니 동공이 확대되는 소리가 들리는 것 같네요 😊
디자인도 세련되고 부드럽게 슬림해서 그립감도 좋을 것 같고, 전작도 훌륭했는데 전작 대비 CPU는 45%, 그래픽은 75% 성능 향상이 이루어졌다니! 퍼포먼스 완전 기대됩니다 👍🏻
개인적으로는 AI 셀렉트가 정말 기대되는데, 얼른 가까운 매장 가서 실제 만나봐야겠습니다 :)
정성스럽고 빼곡한 리뷰 감사합니다!
얼른 영접하고 소유하고 싶습니다 😄","PRODUCT_OPINION","0.97","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-14T02:39:48.823841+00:00","","","","","",""
"UgxC-s9xFZ94mODMMad4AaABAg","8zijaNP89II","79","이번 갤럭시북6 프로는 디자인부터 성능까지 정말 제대로 뽑혔네요! 로고 위치를 중앙으로 옮겨서 대칭 맞춘 것도 깔끔하고, 전체적으로 곡률을 줘서 그런지 확실히 세련된 느낌이 들어요!
​특히 햅틱 터치패드랑 스피커 위치 바뀐 게 신의 한 수 같아요. 소리가 귀로 바로 꽂힌다니 영상 볼 때 몰입감이 장난 아닐 것 같아서 너무 기대돼요! 야외에서도 걱정 없는 1000니트 밝기도 진짜 유용할 것 같고요!😊","PRODUCT_OPINION","0.97","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-14T02:39:48.833826+00:00","","","","","",""
"UgzJUY63PnKculMNOnd4AaABAg","8zijaNP89II","79","노트북의 기능을 일부만 쓰는 라이트유저로서 디자인이 훨씬 부드러우면서도 세련되져서 관심이 가네요. 슬림해진것도 좋구요. 삼성이라는 이름과 갤럭시라는 제품이 주는 신뢰도만으로도 기능이나 성능은 어느정도 보장해준다는걸 알지만, 이번에 AI셀렉트 기능은 그걸 넘어서는 느낌이 들어서 유저가 되고싶다는 욕망을 일깨웁니다. 설득보단 용서가 쉽다던데,,, 용서받을만한 행동 한번 해볼까하는 용기가 자꾸 생기네요^^ 영상 잘 봤습니다.~~","PRODUCT_OPINION","0.96","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-14T02:39:48.842489+00:00","","","","","",""
"UgygDB3kenuNVBwX5st4AaABAg","8zijaNP89II","79","카페에서 노트북 쓸 때 팬 소음이나 발열 때문에 눈치 보일 때가 많은데, 
도서관에서도 쓸 수 있을 정도의 정숙한 쿨링 시스템이 눈이 번쩍 뜨이네요. 
게다가 이번에 중앙으로 배치된 트랙패드와 대칭형 로고 디자인은 '데스크테리어'를 
중요하게 생각하는 저 같은 대학생들에게 완전 취향 저격입니다! 
그리고 햇빛 쨍한 창가 자리에서도 1000니트 밝기와 반사 방지 코팅 덕분에 
화면이 잘 보인다는 점도 실사용자 입장에서 매력적인 포인트구요. 
정말 탐나는 모델이네요.","PRODUCT_OPINION","0.96","openai/gpt-4.1-2025-04-14","ANALYZE","","","3","0","2026-05-14T02:39:48.851421+00:00","","","","","",""
"UgydWDEJe2MrInYD2rV4AaABAg","8zijaNP89II","79","전작 대비 높아진 성능이 가장 마음에 들어요 
성능이 좋아야 편리하게 사용 가능하니까요

소음 부분이랑 온도 부분 신경 쓴 것도 높은 점수 주고 싶어요

인공지능도 마음에 들고요
전반 적으로 잘 나온 제품 같아 영상 보면서 사고 싶다는 생각이 많이 들었어요

어린이 자원 봉사자인데요
선물 받으면 어린이 시설에 기부하고 싶어요 기부는 세상을 더 아름답게 만드니까요","PRODUCT_OPINION","0.98","openai/gpt-4.1-2025-04-14","ANALYZE","","","2","0","2026-05-14T02:39:48.859551+00:00","","","","","",""
"Ugxz1qV7tL92dcxxiod4AaABAg","8zijaNP89II","79","저도 갤럭시북6 프로 사고 싶어서 이것저것 알아 보고 있었는데,
이렇게 리뷰를 보고 나니 꼭 사야겠단 생각이 들었어요 😍😍
일단 디자인부터가 정말 깔끔 심플! 
부드러운 곡선과 슬림한 두께가 특히 맘에 들어요 ❣
그리고 다른 무엇보다도 성능이 정말 대박이네요!
그래픽 성능 부터 AI 처리 속도 향상, 배터리도 최대 30시간까지.
정말 압도적인 퍼포먼스 그 자체~ 👍 너무 맘에 쏙 들어요! ㅎㅎ","PRODUCT_OPINION","0.97","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-14T02:39:48.867329+00:00","","","","","",""
"UgwaKA73w4I-miqQNlN4AaABAg","8zijaNP89II","79","이번 갤럭시 북프로 NT960 XJG K1A 진짜 대단하네요 😲💻! 
지우님 덕분에 영상으로 하나하나 뜯어보면서 디자인, 성능, 디스플레이, 입력 장치, 쿨링 시스템까지 세세하게 확인했어요. 
박스 패키징부터 슬림하게 바뀌고, 로고 위치나 원핸드 오프닝, 스피커, 트랙패드, 키보드까지 디테일까지 다 신경 쓴 모습이 눈에 확 들어오네요. 
특히 탱키를 없애고 스피커를 양옆에 배치한 건 소리 체감이 정말 다르겠어요. 
클릭감 좋은 해틱 터치패드랑 AI 셀렉트 기능까지 더하니 노트북 하나로 편집, 디자인, 문서 작업까지 손쉽게 할 수 있겠네요.
500니트 밝기에 HDR 1000 지원, 120Hz 주사율, 터치스크린까지 탑재된 다이나믹 아몰레드 2X 디스플레이는 눈이 부실 정도로 쨍하고, 야외에서도 화면이 잘 보여서 진짜 편리할 것 같아요. 
CPU, GPU 성능도 전작 대비 크게 향상됐고, 팬 소음과 발열 관리까지 완벽해서 장시간 작업에도 걱정 없을 듯합니다.
가격 부담이 조금 있긴 하지만, 디자인, 성능, 갤럭시 생태계와 AI 편의성을 모두 고려하면 ‘단순 장비’가 아니라 일상을 완전히 프로 레벨로 끌어올리는 장치라는 말에 공감합니다. 앞으로 영상 참고해서 구매 고민해볼 가치 충분하네요. 
리뷰 정말 꼼꼼하고 유익했습니다! 지우님 덕분에 갤럭시 북의 매력과 세심한 차이를 완전히 이해했어요 👏💯","VIDEO_REACTION","0.93","openai/gpt-4.1-2025-04-14","EXCLUDE","VIDEO_REACTION","","1","0","2026-05-14T02:39:48.878168+00:00","","","","","",""
"Ugxv0h8ZDurTq94y6Lt4AaABAg","8zijaNP89II","79","갤럭시북의 효용성은 정말 다방면으로 주변에서 느끼고 있습니다. ^^ 많이들 사용하거든요. 갤럭시북6 프로 NT960XJG-K51A는 아직 직접 본적은 없지만 정말 좋아보여요~ ✔성능, 화질, 사운드에서부터 사용자들의 동선을 생각한 좋은 디자인은 너무도 매력적으로 느껴지네요 ^^ 많은분들의 일상속에 임팩트 있는 역할을 해줄꺼라는 믿음을 가져봅니다. 이렇게 댓글이지만 진심으로 응원할께요.","PRODUCT_OPINION","0.96","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-14T02:39:48.885864+00:00","","","","","",""
"Ugx6S9QAWVmeNJpSxj94AaABAg","8zijaNP89II","79","신제품 출시 될 때마다 평가 고점 찍는 갤럭시 북, 어느덧 6 프로 라인까지 나오고 나니 무지성 억까들은 사라진지 오래 ㅎㅎ
성능, 그래픽, NPU, 배터리까지 뭐하나 떨어지는 게 없이 다 업그레이드 된 듯
가격도 같이 업그레이드 된 게 슬프지만 ㅠㅠ 요즘 램 시세 생각하면 많이 오른 것도 아닌 것 같고
성능 하나 만은 모두가 인정할 수 밖에 없겠죠?","PRODUCT_OPINION","0.98","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-14T02:39:48.895435+00:00","","","","","",""
"UgzswOThRtuSAmRYu6N4AaABAg","8zijaNP89II","79","카페나 도서관에서 노트북 쓸 때 팬 소음 들리면 은근히 눈치 보이고 신경 쓰이잖아요 근데 이번 모델은 독서실에서 써도 될 만큼 소음을 꽉 잡았다니 진짜 대박이네요 게다가 충전기 뽑아도 성능 안 떨어지고 30시간이나 가는 배터리 보니까 이제 무거운 어댑터 들고 다닐 일은 없겠구나 싶어서 너무 기대되네요","PRODUCT_OPINION","0.97","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-14T02:39:48.904204+00:00","","","","","",""
"UgxH7HWf25UVhGk6fVJ4AaABAg","8zijaNP89II","79","갤럭시북6 프로 리뷰 영상 정말 흥미롭게 잘 봤습니다! 디자인이 슬림하고 고급스러워서 휴대하면서 사용하기 좋아 보였고, 화면도 선명해서 영상 시청이나 작업할 때 몰입감이 클 것 같다는 생각이 들었어요. 특히 성능과 휴대성을 동시에 잡은 제품이라는 점이 인상적이었습니다.

요즘 노트북을 고를 때 배터리 사용 시간이나 무게도 중요하게 보게 되는데 갤럭시북6 프로는 그런 부분에서도 장점이 많은 것 같아서 더욱 관심이 가네요. 영상 덕분에 제품 특징을 쉽게 이해할 수 있어서 좋았습니다. 좋은 리뷰 영상 감사합니다! 이벤트도 참여해봅니다 😊","PRODUCT_OPINION","0.95","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-14T02:39:48.911055+00:00","","","","","",""
"UgyQE-ELZT_5Yhz9L2t4AaABAg","8zijaNP89II","79","갤럭시북6 프로 리뷰 영상 잘 봤습니다! 😊
얇고 가벼운 디자인에 성능까지 좋아 보여서 휴대하면서 사용하기 딱일 것 같아요. 특히 화면이 선명하고 작업할 때 몰입감이 좋아 보이네요. 신제품 론칭 이벤트도 진행해 주셔서 감사하고, 앞으로도 삼성온라인스토어 유튜브에서 다양한 제품 리뷰 기대하겠습니다.","VIDEO_REACTION","0.93","openai/gpt-4.1-2025-04-14","EXCLUDE","VIDEO_REACTION","","1","0","2026-05-14T02:39:48.919183+00:00","","","","","",""
"UgyezC15FJ_ef3tE8LB4AaABAg","8zijaNP89II","79","와, HDR 1000니트 밝기면 야외 테라스에서 작업해도 화면이 쨍쨍하겠는데요? 
안티 리플렉션 코팅 덕분에 제 얼굴 비칠 걱정 없이 콘텐츠에만 집중할 수 있다는 게 큰 장점 같아요. 
AI 셀렉트 기능은 정말 혁신이네요! 포토샵 켤 필요 없이 손가락으로 동그라미만 그리면 배경이 날아간다니, 
과제나 업무 할 때 시간 단축 제대로 되겠어요. 
햅틱 트랙패드의 고급스러운 손맛도 얼른 느껴보고 싶습니다. 
가격은 조금 부담스럽지만, 일상의 레벨을 높여준다는 말에 장바구니 줍줍...(ᐡ⊃ෆ  ̫ ෆ ᐡ)⊃︵ 💕💕💕","PRODUCT_OPINION","0.97","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-14T02:39:48.926888+00:00","","","","","",""
"UgzsIxXT92bIav47xKJ4AaABAg","8zijaNP89II","79","갤럭시북6 프로 NT960XJG-K51A의 특별한 점은 터치디스플레이와 햅틱터치패드예요. 강의를 듣거나 영화를 보는데, 화면 터치만으로 쉽게 조작할 수 있어서 너무 편한 거 있죠? 사용하다 보면 시간이 가는 줄도 모르겠더라고요. 또 하루 종일 들고 다녀도 손목이 하나도 안 아프고 가벼운 느낌? 사과 한 알보다 가벼운 거 같아요. 이동하면서도 부담이 전혀 없어서, 카페에서 일하는 날에는 제 동반자가 되었답니다. 256GB의 저장공간이 있어 요즘 핫한 넷플릭스나 유튜브 영상 저장해 두기에도 충분했어요. 영상 재생을 해도 끊김이 없어서, 집중해서 볼 수 있었답니다. 이런 점 덕분에 단순히 노트북이 아닌 저의 작업 방식까지 변화 시켜줍니다^^","PRODUCT_OPINION","0.96","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-14T02:39:48.936500+00:00","","","","","",""
"UgxTUxg2MtzvU_cRLGF4AaABAg","8zijaNP89II","79","갤럭시북6 프로 NT960XJG-K51A 리뷰 잘 봤습니다. ^^
디자인도 많이 좋은것 같고 재질도 내구성 있는 부분이 확실히 좋네요.
무엇보다 터치패드의 균일한 느낌이 좋아보입니다.
지금 사용하는 노트북은 뻐걱 뻐걱 하는 느낌이 사용할때마다 ㅡ.ㅡ;;; 
확실히 성능비가 뛰어나다는 생각이 드는군요 🥰","PRODUCT_OPINION","0.96","openai/gpt-4.1-2025-04-14","ANALYZE","","","4","0","2026-05-14T02:39:48.944539+00:00","","","","","",""
"UgycmYPi8syc2gJzdX14AaABAg","8zijaNP89II","79","갤럭시북6 프로를 바라보며 느낀 건 
그건 오래 불편했던 순간들이
조용히, 
그러나 분명하게 해결되는 순간의 안도감이었습니다.
한 번도 크게 불평하지 않았던 것들......
왼쪽으로 치우쳐 있던 트랙패드,
어딘가 어색했던 손의 동선,
무심코 넘겼던 작은 불편들.
그 사소함을
‘그냥 넘기지 않았다’는 사실이
이 제품을 특별하게 만드네요......
중앙으로 돌아온 트랙패드,
곡선에 맞춰 다듬어진 키캡,
손끝에 닿는 감각까지 계산한 설계.
이건 정말

사용자의 시간을 생각하며
끝까지 고민한 결과인거 같애요.
전원을 끄면 단단한 유리처럼 변하는
햅틱 터치패드의 감각,
위로 끌어올려 귀로 바로 전달되는 사운드.
그 모든 변화는 
“우리는 당신이 어떻게 사용하는지 알고 있습니다.” 라고 이야기 하는거 같아요!!!!


일상 속에서 반복되던 작은 불편들을
조용히, 그러나 확실하게 지워주는 존재  갤럭시북6 프로!!!

좋은 제품은

불편했던 것을 없애주는 것이라는 걸.

‘사용자를 이해한 결과’라고 말하고 싶습니다.
그리고 그 이해는
결국, 진심   감동이 되네요.
❤😊🎉","PRODUCT_OPINION","0.95","openai/gpt-4.1-2025-04-14","ANALYZE","","","3","0","2026-05-14T02:39:48.952919+00:00","","","","","",""
"UgxKFq1QY815Rwv0HKd4AaABAg","8zijaNP89II","79","갤럭시 북6 프로는 중앙 로고 배치와 부드러운 곡률 디자인을 통해 갤럭시 생태계만의 완성도 높은 패밀리 룩을 보여주는 것 같아요.
텐키를 제거하고 키보드와 트랙패드를 중앙에 배치해 사용 밸런스를 잡고, 상향식 쿼드 스피커로 사운드 몰입감을 극대화한 점이 돋보이네요.
루나레이크 탑재로 전성비를 잡아 충전기 없이도 강력한 성능을 유지하고 1000니트 밝기의 디스플레이로 야외 시인성까지 확보한 점이 놀랍고요.
손끝에 감기는 햅틱 터치패드와 복잡한 작업을 손쉽게 해결하는 AI 셀렉트 기능은 진정한 스마트 워크플로우를 가능하게 해줄 것 같아요.
슬림한 외형 속에 압도적인 퍼포먼스와 정숙한 쿨링 시스템을 모두 담아낸 이번 모델은 프로라는 이름에 걸맞은 최고의 노트북이라 생각하네요.","PRODUCT_OPINION","0.98","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-14T02:39:48.960540+00:00","","","","","",""
"UgxQZwBeXjadaTov4Mx4AaABAg","8zijaNP89II","79","갤럭시북6 프로 리뷰 영상을 보는 내내,
‘제품 소개’를 넘어
작업의 방식 자체가 바뀌는 순간을 마주한 느낌이었습니다.
1,000니트 밝기의 압도적인 화면은
선명한 수준을 넘어
제가 하는 모든 작업을 더 또렷하게, 
더 정확하게 만들어
줄 것 같았고,
햅틱 터치패드의 섬세한 감각은
마치 손끝에서 새로운 가능성이 시작되는 듯한 기대를 안겨주네요!.
30시간의 압도적 배터리 타임, 발열 관리,
스피커 구조 등등...
특히 AI 셀렉트 기능은
 편의성을 넘어서
시간과 효율을 새롭게 정의하는 ‘프로다운 도구’라는 생각이 들었습니다.
갤럭시북6 프로는 
내 업무와 내  일의 완성도를 한 단계 끌어올리는 선택이라고 느꼈습니다.

삼성온라인스토어 
앞으로의 변화도 함께 열심히 
응원할께요. ✨","PRODUCT_OPINION","0.95","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-14T02:39:48.969094+00:00","","","","","",""
"Ugwd32EcbZD_S_6K1bd4AaABAg","8zijaNP89II","79","문서작성 + 저소음 모드 + 조용한 방에서 팬소리가 안들릴
정도로 소음 부분에 큰 신경 쓴 부부 마음에 들어요
소음이 크면 집중해서 문서 작성 하기 어렵거든요

햅틱터치 트랙패드도 들어가고 ,  스피커도 좋아지고
만듬새도 좋아지고 , 18A공정 인텔 최신 CPU 들어 간
부분 정말 정말 왕 칭찬해요

예전 제품 보다 전반적으로 다 좋아 진 듯해서 너무 너무
사고 싶은 마음이 한 100000000000000000000배
업그레이드 됐어요

좋은 제품 출시 감사 감사해요","PRODUCT_OPINION","0.97","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-14T02:39:48.976548+00:00","","","","","",""
"UgxO7rc5wSY0EpROuBV4AaABAg","8zijaNP89II","79","쿨링 성능이 안정적으로 잘 잡혀 있다는 점이 가장 마음에 들었어요. 히트파이프와 개선된 핀 구조로 내부 열을 빠르게 분산시켜주고 쿨링팬 설계도 더 조용하게 개선된 느낌이라 사용하면서 소음 스트레스가 적을 것 같네요. 특히 장시간 작업이나 여러 프로그램을 동시에 실행할 때도 발열로 인한 성능 저하가 덜할 것 같아서 더욱 기대됩니다.
또 전작보다 효율적인 열 방출 구조가 적용된 점도 인상적이고 실제 사용 환경에서도 꾸준히 안정적인 퍼포먼스를 유지할 수 있을 것 같아요. 발열 관리가 잘 되면 기기 수명에도 긍정적인 영향을 줄 수 있어서 이런 부분까지 신경 쓴 점이 좋았습니다.","PRODUCT_OPINION","0.98","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-14T02:39:48.984752+00:00","","","","","",""
"UgwWxRKIRgNEePBiAB54AaABAg","SLEDWUAyWjM","79","무게 그램 넘는다고 공격하는 사람들 있던데, 역시나 삼성 무거우니 프레임 잡아서 도배하던 거군아.   
이동성 낮은것 고정해서 쓸 거면 더 싼 모델 쓰는 것이 좋지, 이동성 위주제품은  무조건 무게 봐야지.  고정용 쓸꺼면 두껍고 더 싼 모델 중에서 골라야지","PRODUCT_OPINION","0.95","openai/gpt-4.1-2025-04-14","ANALYZE","","","2","0","2026-05-14T02:39:58.189681+00:00","","","","","",""
"UgwJNTn5HXrMB94WcJt4AaABAg","SLEDWUAyWjM","79","(내용 추가) 게임 테스트 참고 화면 중 오버워치2에서 갤북6프로의 하위 0.1%가 더 낮게 보이는데, 10회 이상 플레이를 해서 평균을 내면 그램 프로의 하위 0.1%가 더 낮습니다. 영상내 그래프와 표는 수차례 반복 테스트 후 오차를 최소화 했습니다!
(질문 받아요!) 궁금한 내용이 남아있다면 본 댓글에 답글로 문의를 남겨주세요! 최대한 답변 드리겠습니다!","PRODUCT_OPINION","0.95","openai/gpt-4.1-2025-04-14","ANALYZE","","","127","0","2026-05-14T02:39:58.198315+00:00","","","","","",""
"UgyL6xQWkKbsX8_HRIp4AaABAg","SLEDWUAyWjM","79","이분이 진짜 제일 잘 리뷰하는듯.샘숭 북6 프로 ssd 4세대란건 대부분 대형 유튜버들 언급도 안함.리뷰하는게 아니라 광고였음.이분이 진짜 리뷰","VIDEO_REACTION","0.95","openai/gpt-4.1-2025-04-14","EXCLUDE","VIDEO_REACTION","","6","0","2026-05-14T02:39:58.209393+00:00","","","","","",""
"UgwI6b8dTm1m8V_A-yh4AaABAg","SLEDWUAyWjM","79","갤럭시북6 프로의 베이퍼 챔버 성능 좋네요 무게냐 편의성이냐 인데.. 오늘도 꿀단지PD님 덕분에 지갑을 지켜봅니다😅","PRODUCT_OPINION","0.9","openai/gpt-4.1-2025-04-14","ANALYZE","","","4","0","2026-05-14T02:39:58.216394+00:00","","","","","",""
"UgxWpFif3B_8OvPbGAt4AaABAg","SLEDWUAyWjM","79","비교기준이 잘못된게. 4Xe U7급인 AMD 와 가격이 크게 높은 최상위 12Xe를 비교하는건 그랜져랑2.4랑 제네시스 3.3 비교인데  오해하지 않게하려면 가격대를 같이 표기해야.","PRODUCT_OPINION","0.9","openai/gpt-4.1-2025-04-14","ANALYZE","","","3","0","2026-05-14T02:39:58.224874+00:00","","","","","",""
"UgwS9bnlf798dOwQcQZ4AaABAg","SLEDWUAyWjM","79","가격도 중요한 요소인데 빠져있는 게 아쉽네요.
게임할 때는 거치식으로 쓸 가능성이 높아서 노트북 쿨링팬 하나 있으면 되니 인텔그램이 꼭 단점이라고 할 수 도 없을 것 같습니다.
가벼운 무게의 효용성에 더 큰 가치가 있을 것 같네요.","PRODUCT_OPINION","0.95","openai/gpt-4.1-2025-04-14","ANALYZE","","","2","0","2026-05-14T02:39:58.232379+00:00","","","","","",""
"UgwiD8ukYhHq6vv2uZZ4AaABAg","SLEDWUAyWjM","79","디자인으로도 가격적으로도
그램16이 혜자임
이번 AMD 고르곤 16그램 사용중인데
불편한거 없어요","PRODUCT_OPINION","0.95","openai/gpt-4.1-2025-04-14","ANALYZE","","","40","0","2026-05-14T02:39:58.239444+00:00","","","","","",""
"Ugw82FC19i_YNWBE6gt4AaABAg","SLEDWUAyWjM","79","기다리던 리뷰인데 감사합니다 꿀단지님❤","VIDEO_REACTION","0.95","openai/gpt-4.1-2025-04-14","EXCLUDE","VIDEO_REACTION","","6","0","2026-05-14T02:39:58.247113+00:00","","","","","",""
"UgzVsCzUC1tp2I2OKJZ4AaABAg","SLEDWUAyWjM","79","펜서레이크는 진짜 물건이라고 자부하네요 내장 GPU 하나는 ㅈ쥑입니다 👍 제 취향은 북6프로입니다 그나저나 가격은 ㅎㄷㄷ합니다","PRODUCT_OPINION","0.95","openai/gpt-4.1-2025-04-14","ANALYZE","","","5","0","2026-05-14T02:39:58.257128+00:00","","","","","",""
"Ugzm4CvVegZ6qfYB5vN4AaABAg","SLEDWUAyWjM","79","갤럭시 북6 프로가 좋은 것 같네요, 16인치 노트북은 사용해 본 적이 없는데 노트북 가격이 너무 올라서 고민이 너무 되네요.","PRODUCT_OPINION","0.93","openai/gpt-4.1-2025-04-14","ANALYZE","","","5","0","2026-05-14T02:39:58.264400+00:00","","","","","",""
"Ugw_hvUa1NrnKeKR6aN4AaABAg","SLEDWUAyWjM","79","AMD그램 : 이동위주 사용
인텔그램 : 이동위주 크리에이터
갤럭시북 : 전천후 만능

투머치긴 하겠지만 5050그램도 같이 비교해주셨으면 좋을텐데 싶은것도 있는게
CPU, 배터리,디스플레이 는 위 세모델 대비 떨어지겠지만
성능과 발열 유지 측면에서 더 낫다면
현시점 가격폭등 상황에서 용도에 따라 또 하나의 선택지로 제시할 수 있을것도 같거든요.","PRODUCT_OPINION","0.92","openai/gpt-4.1-2025-04-14","ANALYZE","","","3","0","2026-05-14T02:39:58.273103+00:00","","","","","",""
"UgxgB3dD1kcw9RisasB4AaABAg","SLEDWUAyWjM","79","젠북 S14  펜서레이크 가격이 280만 좌우네요...삼성아 넌 왜 그렇게 비싸? SSD도 구닥다리 주제요?","PRODUCT_OPINION","0.96","openai/gpt-4.1-2025-04-14","ANALYZE","","","3","0","2026-05-14T02:39:58.280778+00:00","","","","","",""
"UgzJ0x9YfFMHT_o56LJ4AaABAg","SLEDWUAyWjM","79","ㅎㅎ 오늘도 좋은정보 얻고 갑니다 그런데 갈수록 잘생겨지시는듯 하네용ㅎㅎ","VIDEO_REACTION","0.97","openai/gpt-4.1-2025-04-14","EXCLUDE","VIDEO_REACTION","","3","0","2026-05-14T02:39:58.288006+00:00","","","","","",""
"Ugztfv7Htq5VLMj5och4AaABAg","SLEDWUAyWjM","79","들고다니면서 주로 업무용으로 AMD그램을 쓰고 있는데 가성비와 이번에 에어로미늄 소재로 나오고 디자인도 이쁘고 무게도 가볍고 얇아서 만족하면서 쓰고있는데 저와 같은 용도로 쓰시는 분들이면 만족하실거 같아요~","PRODUCT_OPINION","0.97","openai/gpt-4.1-2025-04-14","ANALYZE","","","2","0","2026-05-14T02:39:58.295296+00:00","","","","","",""
"UgzFimZ05SKiJuPufRV4AaABAg","SLEDWUAyWjM","79","같은 펜서레이크 모델이라면 그램프로를, 아니라면 가격적인 면에서 2025 갤럭시북프로5를 선택하는 것이 가장 좋을 것 같다는 개인 생각입니다.","PRODUCT_OPINION","0.93","openai/gpt-4.1-2025-04-14","ANALYZE","","","2","0","2026-05-14T02:39:58.303929+00:00","","","","","",""
"UgxgF5HSQJghgwEwAbZ4AaABAg","SLEDWUAyWjM","79","SSD 속도가 일반 사용자한테 얼마나 체감되나요?? (게임은 해봤자 옵치2가 최고사양일 가 같은데)","QUESTION","0.98","openai/gpt-4.1-2025-04-14","AUXILIARY_STORE","","","2","0","2026-05-14T02:39:58.310615+00:00","","","","","",""
"UgwrvQYEyduHLzDD_6B4AaABAg","SLEDWUAyWjM","79","그램이고 갤럭시고 간에 맥북이 가성비인 현 시점이 참...ㅎㅎ","PRODUCT_OPINION","0.92","openai/gpt-4.1-2025-04-14","ANALYZE","","","2","0","2026-05-14T02:39:58.319687+00:00","","","","","",""
"Ugwr5X0zZQ6Ybd5wsGB4AaABAg","SLEDWUAyWjM","79","가격 차치하고 내가 쓴다면 갤북이 가장 끌린다","PRODUCT_OPINION","0.9","openai/gpt-4.1-2025-04-14","ANALYZE","","","2","0","2026-05-14T02:39:58.327299+00:00","","","","","",""
"Ugw_PQ7Qgpk-iMZNTix4AaABAg","SLEDWUAyWjM","79","사실 전 갤럭시 북이 조금 더 끌리긴 했는데 이번에 그램 행사할때 인텔 32/512 모델 250만원정도에 구입해서 그나마 가성비...있게 잘 산 것 같네요 영상 감사합니다.","PRODUCT_OPINION","0.93","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-14T02:39:58.334837+00:00","","","","","",""
"UgzOJkBikujB4RYNA6t4AaABAg","SLEDWUAyWjM","79","이동성을봐야죠 시즈모드할거면 싸고 좋은게 많은거 아닌교?? 숫자패드 빠진건 쩝.. 시즈모드하고 게임할거면 저는 다른거 살거 같네요.. ssd 5세대 전송속도보면 와 할텐데요… 걍 게임만하는거면 필요없을수도요.. 아그리고 그램과 겔북 둘다 4세대 아닌가요 ssd는??","PRODUCT_OPINION","0.97","openai/gpt-4.1-2025-04-14","ANALYZE","","","0","0","2026-05-14T02:39:58.343033+00:00","","","","","",""
"UgyRCFocNbAwm7J4dcx4AaABAg","hVSQmKhIJVk","80","주ㅅㅏ율 120도 안넣는 사과패드? 글쎄.....","PRODUCT_OPINION","0.95","openai/gpt-4.1-2025-04-14","ANALYZE","","","6","0","2026-05-14T03:10:25.169942+00:00","","","","","",""
